 iks ibn en[eV] re[meV] im[meV]
   1   1   -0.2348960138E+02   -0.2211918507E+03    0.2252107600E+01
   1   2   -0.2214900310E+01   -0.2146655362E+04    0.5853243698E+02
   1   3   -0.2214900310E+01   -0.2146655568E+04    0.5853242839E+02
   1   4   -0.2214900310E+01   -0.2146655479E+04    0.5853240987E+02
   1   5    0.3348162119E+01   -0.2566738213E+04    0.1033337294E+03
   1   6    0.3348162119E+01   -0.2566738063E+04    0.1033337639E+03
   1   7    0.3348162119E+01   -0.2566738227E+04    0.1033337876E+03
   1   8    0.1081842677E+02   -0.3721305238E+03    0.7114266503E+03
   2   1   -0.2179219206E+02   -0.2503581238E+03    0.1187202025E+03
   2   2   -0.8733083093E+01   -0.1131414090E+04    0.1942160428E+03
   2   3   -0.3933590464E+01   -0.1768864365E+04    0.2210512318E+03
   2   4   -0.3933590463E+01   -0.1768864639E+04    0.2210511905E+03
   2   5    0.5519984031E+01   -0.3161540880E+04    0.5310232690E+03
   2   6    0.5519984031E+01   -0.3161540650E+04    0.5310231181E+03
   2   7    0.5823225097E+01   -0.1305586524E+04    0.6925124578E+03
   2   8    0.1220035360E+02   -0.1822115458E+04    0.1796754615E+03
   3   1   -0.1779117927E+02   -0.5961360319E+03    0.2196662219E+03
   3   2   -0.1543219519E+02   -0.8621155806E+03    0.2663679682E+02
   3   3   -0.4978165968E+01   -0.1835283701E+04    0.1474648300E+03
   3   4   -0.4978165968E+01   -0.1835283912E+04    0.1474647694E+03
   3   5    0.6200372574E+01   -0.2016474106E+04    0.3167201403E+03
   3   6    0.6200372574E+01   -0.2016474242E+04    0.3167200596E+03
   3   7    0.6480457866E+01   -0.4527972075E+03    0.1434118233E+03
   3   8    0.1336035997E+02   -0.2280421650E+04    0.5848296460E+02
   4   1   -0.2122849776E+02   -0.2286011412E+03    0.7995425010E+02
   4   2   -0.6702224111E+01   -0.1269595553E+04    0.1482063958E+03
   4   3   -0.6275768407E+01   -0.1677350823E+04    0.1100304687E+03
   4   4   -0.6275768407E+01   -0.1677350955E+04    0.1100305475E+03
   4   5    0.2214900310E+01   -0.1597309821E+04    0.1120597711E+03
   4   6    0.7971561570E+01   -0.4998748310E+03    0.3196692349E+03
   4   7    0.9255490406E+01   -0.3402888307E+04    0.1374249572E+04
   4   8    0.9255490406E+01   -0.3402888998E+04    0.1374249073E+04
   5   1   -0.1753455301E+02   -0.1896045032E+03    0.2840983754E+03
   5   2   -0.1289263668E+02   -0.7371794655E+03    0.1857819691E+03
   5   3   -0.8875472185E+01   -0.1230064860E+04    0.3497601081E+03
   5   4   -0.7025882010E+01   -0.1738026839E+04    0.2264840891E+03
   5   5    0.3848617892E+01   -0.1437288096E+04    0.3767085324E+03
   5   6    0.9133249618E+01   -0.2286880903E+04    0.6157958088E+03
   5   7    0.1046804028E+02   -0.3202926163E+04    0.7080231392E+03
   5   8    0.1094221538E+02   -0.2250599541E+04    0.7366132857E+03
   6   1   -0.1907005606E+02   -0.3171708618E+03    0.1397710344E+03
   6   2   -0.1083666383E+02   -0.1052257508E+04    0.1369020352E+03
   6   3   -0.9723519667E+01   -0.1303084449E+04    0.8792082941E+02
   6   4   -0.5185514478E+01   -0.1949547347E+04    0.2910258735E+03
   6   5    0.5665390227E+01   -0.1718006849E+04    0.1075954813E+04
   6   6    0.7701965643E+01   -0.3214741130E+04    0.3193023227E+03
   6   7    0.1000786401E+02   -0.2854546829E+04    0.7674199324E+03
   6   8    0.1150625277E+02   -0.1550387536E+04    0.2743838282E+03
   7   1   -0.1486830807E+02   -0.6353977953E+03    0.5977733529E+02
   7   2   -0.1486830807E+02   -0.6353988427E+03    0.5977738535E+02
   7   3   -0.8431747525E+01   -0.1585218881E+04    0.5002602228E+02
   7   4   -0.8431747525E+01   -0.1585219064E+04    0.5002601797E+02
   7   5    0.2548956814E+01   -0.6463314645E+03    0.1065524296E+03
   7   6    0.2548956814E+01   -0.6463318549E+03    0.1065525196E+03
   7   7    0.1436517406E+02   -0.4113860739E+04    0.9758478710E+02
   7   8    0.1436517406E+02   -0.4113864657E+04    0.9758515996E+02
   8   1   -0.1409744476E+02   -0.5565414947E+03    0.1243968967E+03
   8   2   -0.1409744476E+02   -0.5565421720E+03    0.1243967293E+03
   8   3   -0.1041719416E+02   -0.1324919478E+04    0.8448038266E+02
   8   4   -0.1041719416E+02   -0.1324918679E+04    0.8448040797E+02
   8   5    0.8365170352E+01   -0.2021174429E+04    0.2522028526E+03
   8   6    0.8365170352E+01   -0.2021170060E+04    0.2522032055E+03
   8   7    0.9937795895E+01   -0.2562724867E+04    0.5908781315E+03
   8   8    0.9937795895E+01   -0.2562720423E+04    0.5908777534E+03
